,week,weekday,hour,CellID,countrycode,smsin,smsout,callin,callout,internet,idx
66559,45,3,5,6561,667,16.43566867813372,2.0790283859492384,21.7060880402056,12.464317656010195,992.8856244735193,7637
75457,45,3,6,5459,6705,63.86709449755925,60.8136315639527,40.129711817538066,39.24869436674563,1705.2264044190683,7638
75568,45,3,6,5570,92260,95.35819821921083,106.13493055212062,53.80759859793054,60.0854304693996,2124.5698188035285,7638
75642,45,3,6,5644,4368,89.89006703725475,46.70309677958183,44.69113589212265,75.87101784998994,1703.7938669356581,7638
76370,45,3,6,6372,8615,68.0590617260875,57.5629031213594,42.54180934775212,48.06290045112706,1998.2289514855088,7638
76375,45,3,6,6377,1168,33.815651584327526,30.197445083868967,12.523693071124233,18.32378373564409,981.5494519938588,7638
76559,45,3,6,6561,1459,57.50056283066219,72.47031198601333,37.848736926245216,30.456838077086946,1493.4194478133804,7638
85457,45,3,7,5459,8790,280.849130047142,123.35052583755228,140.7072128964941,181.51085871294504,2612.1380928880412,7639
85568,45,3,7,5570,7664,341.7804578788585,188.24883953656553,123.76747172951133,137.80915866046314,2730.231021167314,7639
85642,45,3,7,5644,8258,357.2409078976963,139.53726161813273,132.3911775977349,164.97914124853122,3028.274807258896,7639
86370,45,3,7,6372,12226,285.9620853000369,68.97853399605,135.77606342068052,152.55761184531724,2623.9777162018563,7639
86375,45,3,7,6377,3388,91.87376087733027,40.40135799001313,37.567422635566835,45.51212687353889,1250.0776893259213,7639
86559,45,3,7,6561,24723,227.93971325461308,108.16330742768409,118.48139618929825,131.60813740573806,2394.6732896026497,7639
95457,45,3,8,5459,8284,469.2352569625238,220.56074303790277,327.84760051794865,330.1451304754168,3953.167727014462,7640
95568,45,3,8,5570,7146,281.3195172122045,196.37221167942118,218.42452943670045,237.55044156610506,2939.095649170698,7640
95642,45,3,8,5644,10037,304.0784149592292,118.57952970078486,157.4954707832299,235.45161685400456,3291.9118758214568,7640
96370,45,3,8,6372,10314,267.0600057801771,90.94171915568793,214.7790583161849,214.9750621688828,2582.2140544173008,7640
96375,45,3,8,6377,2708,83.16513380805245,41.5332884318654,54.74061205683349,67.1617636575848,1337.9183936586724,7640
96559,45,3,8,6561,6948,198.00974864312735,58.50428183667677,143.65061785629683,186.19698057691923,2434.666306358376,7640
105457,45,3,9,5459,8909,610.7773599187087,345.7947795436174,396.9030193408011,450.7073331109324,4902.8437029829265,7641
105568,45,3,9,5570,7710,288.7307154512564,209.0760307792963,219.4566942151668,228.68343181719354,2838.7690913331644,7641
105642,45,3,9,5644,11208,298.51517213751845,136.7938189617124,190.00694171747278,246.98180732404404,3601.5306331903785,7641
106370,45,3,9,6372,9235,380.6907893175696,83.03043294994029,257.3625505959782,287.70661257025273,2639.03712116439,7641
106375,45,3,9,6377,6042,91.1340258783305,33.36455428055095,63.32017131749395,79.22992655938246,1425.736084518938,7641
106559,45,3,9,6561,7806,201.21426320544626,85.9089029820021,181.49660567298073,208.9040052919238,2390.681963120288,7641
115457,45,3,10,5459,10804,720.0349701787261,350.53777867134806,456.9368489975046,425.9513358750266,5777.974700023739,7642
115568,45,3,10,5570,8465,345.09467164801913,216.2301156460902,244.7341269650043,259.0750497520894,2846.609853498213,7642
115642,45,3,10,5644,8394,358.80047844266323,187.82502542403674,249.51808476144876,283.4130630139503,3589.455185136913,7642
116370,45,3,10,6372,12072,391.001094310782,91.2426605631334,236.1426146420503,293.8566513046558,2617.009581488526,7642
116375,45,3,10,6377,4773,91.60341715309725,34.6542519338948,60.80510952604378,62.89032272628277,1340.8610312009312,7642
116559,45,3,10,6561,8150,284.7404263377272,106.00922774758013,195.10312321700246,208.60270977579634,2266.69358482393,7642
125457,45,3,11,5459,107189,809.4824653000418,428.85547604330725,490.8904223352665,479.98927546066477,7623.3918614070435,7643
125568,45,3,11,5570,5879,320.1859669483113,188.97766872881647,238.94199449600933,242.21294986873696,2611.025897464341,7643
125642,45,3,11,5644,9399,358.433341392487,148.60268805207835,216.19751250860932,224.02499306907623,3584.3245379920563,7643
126370,45,3,11,6372,10794,361.78598097479846,74.45587716424181,239.14768198704365,290.8334439351359,2692.531795722332,7643
126375,45,3,11,6377,5791,110.86296252132308,47.836241001700856,79.52317211204493,70.34145831084511,1440.462008655822,7643
126559,45,3,11,6561,3852,209.69930388313287,69.96439529117306,194.13234948020016,199.0776655304194,2359.3002385889736,7643
135457,45,3,12,5459,10076,745.9609365433583,375.7464471127787,431.4396470945593,452.536258649967,7917.299726144328,7644
135568,45,3,12,5570,7407,291.4974104650554,166.69596646227586,221.66297459488993,210.30192870387734,2882.9238574977667,7644
135642,45,3,12,5644,9561,259.89753961356746,104.44903008648673,175.57530218429753,180.6465463246058,3434.5363615504393,7644
136370,45,3,12,6372,10460,339.81735943877635,107.9816040295673,241.57050149203693,273.3404972274438,3143.696860191168,7644
136375,45,3,12,6377,5285,109.83101267372719,39.7855328095629,70.24831171109878,71.53256371741107,1574.790587444132,7644
136559,45,3,12,6561,5302,200.9770228466128,69.11245021918427,151.63732079042413,184.84578287923705,2236.990210859318,7644
145457,45,3,13,5459,12102,700.8389381531458,376.75453960195665,440.09414613904534,458.55855025703926,7144.752611460932,7645
145568,45,3,13,5570,3949,320.28057612791355,169.4572878288367,225.78982216003786,223.11094415733987,2831.5452085740394,7645
145642,45,3,13,5644,11984,277.30101944403486,92.79817462490878,206.57305979805105,224.8025366153508,2761.024012978703,7645
146370,45,3,13,6372,9420,437.34087743455353,137.53419065009174,249.0874641630148,304.6811823748569,3313.180955205938,7645
146375,45,3,13,6377,9647,114.95450690938289,60.9247196480916,66.27322864846097,76.05780766344361,1582.4065215561152,7645
146559,45,3,13,6561,2187,227.20642226280023,104.37796823913105,170.6730688959274,186.29326617415984,2341.5458395461246,7645
155457,45,3,14,5459,15800,602.1182972843031,427.58976187250954,434.6560710228622,411.5316592034745,6805.458662842398,7646
155568,45,3,14,5570,8967,293.9752365703068,136.2518730705078,232.6148776912683,253.44403691210098,2785.021728288792,7646
155642,45,3,14,5644,10182,250.39205649183972,128.29885299478408,203.2301408318458,231.61415465664462,2351.619163289096,7646
156370,45,3,14,6372,9692,358.55347371706233,97.827517583971,262.7449435788819,316.8082837792023,3075.8485916174814,7646
156375,45,3,14,6377,2933,108.97168385297921,39.79511852858921,71.00529487857312,84.06527918215076,1491.2780739766577,7646
156559,45,3,14,6561,5626,227.27228807422804,81.79075355769123,183.5318726458862,207.84020907317682,2313.909532006661,7646
165457,45,3,15,5459,18012,542.304370094953,291.5735409064985,398.38816282287405,387.40081585731633,6055.484058709088,7647
165568,45,3,15,5570,6767,261.24174529119057,141.19730290150673,245.08395721751884,217.07912987509812,2514.9594260719973,7647
165642,45,3,15,5644,6685,363.1655215873311,121.7135489682682,234.81562273069065,244.9023513482893,2413.019984371368,7647
166370,45,3,15,6372,12445,395.179631576722,85.4841424833529,270.0726859957996,322.1054889239403,3080.522729859267,7647
166375,45,3,15,6377,2459,121.34589477134044,60.62209995651932,82.69988014607705,91.01917582739814,1485.4318683081422,7647
166559,45,3,15,6561,3990,204.9073265041984,83.78474027747585,204.05598569633392,199.53712341949623,2413.463516665814,7647
175457,45,3,16,5459,5583,484.83240345735203,276.7773467553422,364.03231596272525,360.3924619991551,4948.010909402264,7648
175568,45,3,16,5570,6275,276.6470391032039,126.69498634965406,245.4735300527455,271.35152426962367,2459.112084452416,7648
175642,45,3,16,5644,7426,267.3762306217805,119.17016008585453,208.52857988783535,226.05089772084548,1973.1658304615944,7648
176370,45,3,16,6372,10575,383.69462612282257,91.13412159866712,270.41772063313954,274.82443482006465,2662.590710483138,7648
176375,45,3,16,6377,6057,131.78935783015845,63.00902743964498,90.47744622776658,102.80342970143471,1557.3516280652454,7648
176559,45,3,16,6561,6718,217.99204305995897,110.40872866227312,182.88909374385355,216.7263251783145,2024.6640563867393,7648
185457,45,3,17,5459,12028,446.2530193163627,313.82246813871313,326.0236683074295,363.0364891692248,4423.2904756591,7649
185568,45,3,17,5570,7676,230.79700696843258,209.81751708089195,267.9798518224616,226.4245697746871,2440.8083160425567,7649
185642,45,3,17,5644,6638,194.65672437127796,84.13022190303795,235.27858578845192,251.3322122620806,2145.2148232663476,7649
186370,45,3,17,6372,9165,231.1969950771069,96.96379780745917,252.51290463509363,236.14765896860357,2756.2424398617018,7649
186375,45,3,17,6377,2668,115.13320717411406,72.05198526403623,96.42094765163024,114.18395491400214,1531.0816618921363,7649
186559,45,3,17,6561,3297,159.29698099705112,103.48027404172313,140.41785099561076,199.09111573934823,1816.3705731350215,7649
195457,45,3,18,5459,11452,379.1145361363004,239.34316613222182,253.23001465661005,305.5318895961278,3712.8436195800323,7650
195568,45,3,18,5570,5621,262.5705500486575,165.6381356800104,223.48688189720627,204.14452985733618,2471.2562484101836,7650
195642,45,3,18,5644,4101,250.09799473929274,97.12423827010153,178.2901112003885,199.7360389947469,2271.8442886562707,7650
196370,45,3,18,6372,10200,280.5967383312108,83.93838904743242,204.77395949396538,243.28638253546822,3042.5504164347835,7650
196375,45,3,18,6377,1929,145.04808126078106,70.32143192199679,96.31342303295003,100.57885662346023,1816.2533084610504,7650
196559,45,3,18,6561,4537,198.03974087889134,82.45825810090305,129.32560366695384,164.04650256916227,1892.8411886836177,7650
205457,45,3,19,5459,97835,238.00331872363853,160.39562408101375,161.9962157732684,187.8749957775509,3220.2016517662832,7651
205568,45,3,19,5570,92743,197.35443978645745,148.20222851638698,143.0941397857249,132.25549355690777,2568.144398485954,7651
205642,45,3,19,5644,7183,191.7099580969161,94.36541598543111,143.1287106255873,129.60216802699549,2254.857824468189,7651
206370,45,3,19,6372,11905,281.77814654870116,113.75393798600142,139.90336347229984,213.96151312707997,2774.9184767519478,7651
206375,45,3,19,6377,5696,127.34411699721016,74.80163752906188,74.3071456464351,82.99326079367768,1824.067314929565,7651
206559,45,3,19,6561,2228,122.73491166725955,68.44293656097959,67.1059627622866,86.60223656587836,1849.2716982828695,7651
215457,45,3,20,5459,13631,217.12598313496582,112.7168169722235,109.17874176971188,113.41309652091988,2889.9398625669082,7652
215568,45,3,20,5570,6151,140.26073897996292,139.21511717319092,80.39810423924396,107.96144802211961,2243.99005275089,7652
215642,45,3,20,5644,5192,194.95388682083737,101.32718594907917,91.08644974095598,105.66732788679923,2420.2462680985104,7652
216370,45,3,20,6372,13166,258.26574338178546,103.8501944996504,111.65764641074796,141.42051285631965,3106.690023163613,7652
216375,45,3,20,6377,3231,124.70704108769577,87.49580974397718,31.923982893614426,35.73479460176181,1725.5854093253567,7652
216559,45,3,20,6561,1602,136.35669552127956,81.39078436869309,63.1058315616358,64.98739594762391,2248.5492510788217,7652
225457,45,3,21,5459,3482,162.2309606583653,136.24669465487338,53.888180895796566,77.39995704940641,2734.415143420589,7653
225568,45,3,21,5570,5685,157.1588049739757,125.37759728205354,55.87142758694413,50.993421962768096,2310.6158197320256,7653
225642,45,3,21,5644,2237,120.51609640954707,61.869175110003205,47.41031658073077,62.68841544325293,2378.3102217614523,7653
226370,45,3,21,6372,9516,145.42155542305917,52.4377066167921,66.51240184936351,91.09070498136629,3151.8243939599006,7653
226375,45,3,21,6377,2141,105.49847729581214,120.935295468961,22.206192529500346,24.57656684668014,1728.8784331659376,7653
226559,45,3,21,6561,558,83.25687196087131,177.3821716629132,34.22289353126313,46.13531951831178,1903.6210803824004,7653
235457,45,3,22,5459,4360,127.51676011551494,120.32750693836194,41.66754310065796,58.7502255515426,2714.2516730842817,7654
235568,45,3,22,5570,4637,116.49244955369853,102.6019783328694,37.58075736620776,43.50465780229009,2342.002197693657,7654
235642,45,3,22,5644,2031,60.66742003883264,26.94590803931737,22.47684845043438,26.0338080405977,1906.103968110425,7654
236370,45,3,22,6372,5479,125.66716631773845,53.24019357627623,51.64954752744173,60.35581854764807,2602.246210714942,7654
236375,45,3,22,6377,1130,86.74920165359231,55.75131892403468,13.670952176981123,14.739543758983489,1922.7697409975756,7654
236559,45,3,22,6561,3221,70.94340844909054,66.96190189819629,30.235896923112502,30.88729410461291,1710.2178890095374,7654
5458,45,3,23,5459,1300,65.18402145543857,79.56612760133456,34.40383808060849,29.40442827546745,2275.2117149477986,7655
5569,45,3,23,5570,2702,75.69846222959822,53.93751806481571,6.655014932147702,15.47395539199531,2151.9153576558674,7655
5643,45,3,23,5644,1636,20.545219820283165,8.905435511979602,10.464231050483042,15.137027564919698,1424.817758260908,7655
6371,45,3,23,6372,2651,58.39716262731665,50.97396160756818,21.759301530288162,22.476335077960755,2341.1500899983853,7655
6376,45,3,23,6377,2160,32.95736788973678,27.881999599387104,9.593797476636029,13.051031741291915,1260.6746581756147,7655
6560,45,3,23,6561,2412,30.87285003743503,25.544902460527375,17.19386141033552,20.51706094377848,1445.4289749512432,7655
15458,45,4,0,5459,380,27.279183139940383,45.85048853221838,5.232113809348765,6.113066735278126,1687.1196462638673,7656
15569,45,4,0,5570,2077,24.244473922828654,21.623805617872048,2.490097399799508,6.101613664907557,1663.3041312394153,7656
15643,45,4,0,5644,1476,15.554260927252813,11.60239700750869,3.3028645880720537,1.320627541051238,1210.3106026891192,7656
16371,45,4,0,6372,4922,33.8113062975482,23.931083615894764,12.632816442444074,13.519209787263819,2041.88173994925,7656
16376,45,4,0,6377,394,8.667864097452513,5.062570584358091,3.9036387123705203,2.9246187538856088,832.4940949339368,7656
16560,45,4,0,6561,672,16.501525604158218,9.57408143666532,18.27276573785969,10.107408181070616,1231.6024934929444,7656
25458,45,4,1,5459,266,6.205691534337797,30.226573790901575,2.3170221919169594,1.9601515865382597,1316.3346450083136,7657
25569,45,4,1,5570,1533,8.63165643836085,12.24769587192614,2.7161663039213306,2.4245013245441016,1519.059512254775,7657
25643,45,4,1,5644,1315,4.153548668143123,0.5088474274618202,4.34362050334658,1.0878009210472632,1054.6813267778577,7657
26371,45,4,1,6372,2449,12.015766161994158,18.03126621357972,11.03637296929537,7.136756897455739,1740.1221885781727,7657
26376,45,4,1,6377,234,2.342782905860603,5.714743457404035,0.992093203941526,0.5128063371390958,673.6380976983144,7657
26560,45,4,1,6561,2080,9.037768023704713,1.7494673681055726,3.603487294259219,4.775970649639296,944.6785247638235,7657
35458,45,4,2,5459,932,8.66556641609623,27.860819755310285,2.436957169967172,3.9066141065650024,1193.1159471194583,7658
35569,45,4,2,5570,583,4.37534598417989,7.924892000651093,1.7589079328577235,3.9885842416750705,1450.2534625149142,7658
35643,45,4,2,5644,1995,2.9258136704471798,1.8451099103832318,2.822424751668256,0.09971112537182317,1060.0903692502654,7658
36371,45,4,2,6372,1646,11.771479887313234,12.368920286783794,4.837410509685842,6.686150776729889,1526.4794668628901,7658
36376,45,4,2,6377,396,1.304670482979634,0.6666641682133223,0.29427719864899465,0.7461969349884137,594.8381413634426,7658
36560,45,4,2,6561,1459,3.471407122022097,1.5782131552669654,0.8755852230670589,1.237231985126612,802.4393059889218,7658
45458,45,4,3,5459,2845,13.887548149915954,29.641537328647225,3.527434335550361,3.3582519954045673,1017.4229958180222,7659
45569,45,4,3,5570,483,7.5949006624343935,11.014513263575521,2.7752767435101875,0.06174913245475237,1266.3956824107577,7659
45643,45,4,3,5644,868,3.7544433994145674,2.0001793942594412,1.0980927216499676,0.14793559402132586,888.3768965731412,7659
46371,45,4,3,6372,1529,9.27943929052595,8.594780166506785,2.6584059180847284,4.565014853540398,1462.1009076341425,7659
46376,45,4,3,6377,681,1.228916500319723,0.24825797970955174,0.5138773249115358,0.25983222337117334,552.5885248019442,7659
46560,45,4,3,6561,1380,7.709713041496364,1.577787385759829,3.090826141773122,1.5132268436094054,701.7796308674137,7659
55458,45,4,4,5459,1599,8.823516139614178,25.086348151474954,2.694669009115586,2.511538728410307,1056.3090202537571,7660
