,week,weekday,hour,minute,CellID,smsin,smsout,callin,callout,internet,idx,relativeHumidity,precipitation,temperature,windSpeed,CO,NO2,NO,Benzene
5876,49,5,18,10,5644,21.925549704704927,5.810734054263011,21.912589975293034,24.304944618474998,220.12881126500682,50221.0,69.83333333333333,0.0,7.55,1.2166666666666668,1.1,64.83333333333333,84.9,0.37569444444444444
5882,49,5,18,20,5644,29.767840866581693,8.445463012968368,13.975435313046255,19.799368436146732,206.12567533830483,50222.0,70.66666666666667,0.0,7.4,1.2000000000000002,1.1,64.06666666666666,83.8,0.3763888888888889
5888,49,5,18,30,5644,11.333205255481133,6.028879543235106,15.51812015751153,20.30988414622455,237.49392550423562,50223.0,71.5,0.0,7.25,1.1833333333333336,1.1,63.3,82.7,0.3770833333333333
5894,49,5,18,40,5644,14.055715773644595,5.566198504972537,14.063048922974055,15.003321572124682,189.32065129114815,50224.0,72.33333333333333,0.0,7.1,1.1666666666666667,1.1,62.53333333333333,81.60000000000001,0.37777777777777777
5900,49,5,18,50,5644,18.465501600316614,4.265438362170228,21.39938712888884,19.355132081473172,347.4506561374908,50225.0,73.16666666666667,0.0,6.95,1.1500000000000001,1.1,61.766666666666666,80.5,0.3784722222222222
5906,49,5,19,0,5644,25.66947826744312,9.441106837796108,17.256726913124947,16.24036076589772,215.1218390202685,50226.0,74.0,0.0,6.8,1.1333333333333335,1.1,61.0,79.4,0.37916666666666665
5912,49,5,19,10,5644,14.268225147514805,5.854818748984142,10.068029369495804,11.425370542993187,210.04000348131552,50227.0,74.16666666666667,0.0,6.766666666666667,1.1,1.0833333333333335,59.18333333333334,75.83333333333334,0.3798611111111111
5918,49,5,19,20,5644,12.02796203631056,7.6476045294493735,14.632517363539545,11.285146810219965,198.2744677755704,50228.0,74.33333333333333,0.0,6.733333333333333,1.0666666666666669,1.0666666666666667,57.36666666666667,72.26666666666667,0.38055555555555554
5924,49,5,19,30,5644,25.46056855553709,8.51103255618308,14.774351566043908,9.11169006087074,275.73739685610616,50229.0,74.5,0.0,6.699999999999999,1.0333333333333334,1.05,55.55,68.7,0.38125
5930,49,5,19,40,5644,18.622563162250877,6.8978881970584265,10.584699144622046,11.477713592165456,240.49248103734212,50230.0,74.66666666666667,0.0,6.666666666666666,1.0,1.0333333333333334,53.733333333333334,65.13333333333334,0.3819444444444444
5936,49,5,19,50,5644,24.75757362664377,9.449898533585227,10.296677018672822,8.810217683635006,281.44769737483847,50231.0,74.83333333333333,0.0,6.633333333333333,0.9666666666666666,1.0166666666666666,51.91666666666667,61.56666666666666,0.38263888888888886
5942,49,5,20,0,5644,10.259217805449236,6.130926904793912,8.507540062584496,12.017636970242734,220.6659757607569,50232.0,75.0,0.0,6.6,0.9333333333333332,1.0,50.1,58.0,0.3833333333333333
5948,49,5,20,10,5644,13.764615452401927,8.365358925617922,10.110179349028023,11.702659715765881,225.56044656412848,50233.0,75.0,0.0,6.533333333333333,0.9833333333333333,1.0166666666666666,51.266666666666666,59.25,0.38402777777777775
5954,49,5,20,20,5644,16.129881840515225,10.536390553498864,5.333100121501003,5.433082968784836,238.7721461902641,50234.0,75.0,0.0,6.466666666666667,1.0333333333333332,1.0333333333333334,52.43333333333334,60.5,0.3847222222222222
5960,49,5,20,30,5644,6.880021272360889,4.640476663670944,7.6953048177104355,7.508875102087803,213.40094310659725,50235.0,75.0,0.0,6.4,1.0833333333333333,1.05,53.6,61.75,0.38541666666666663
5966,49,5,20,40,5644,16.765027899065142,3.656853578738786,7.851121778274196,10.496641008133578,210.89338192218474,50236.0,75.0,0.0,6.333333333333333,1.1333333333333333,1.0666666666666667,54.766666666666666,63.0,0.38611111111111107
5972,49,5,20,50,5644,12.443227183937086,4.88416390158904,5.763941016913308,3.83596966089992,187.69128185327628,50237.0,75.0,0.0,6.266666666666667,1.1833333333333333,1.0833333333333335,55.93333333333334,64.25,0.3868055555555555
5978,49,5,21,0,5644,9.754066907519439,5.500832798866679,4.2986069076284785,2.6047157678658834,218.7649034564793,50238.0,75.0,0.0,6.2,1.2333333333333334,1.1,57.1,65.5,0.3875
5984,49,5,21,10,5644,10.473805971514576,12.445483774478452,4.423679489492986,7.868083535292807,230.08452351605132,50239.0,75.16666666666667,0.0,6.1,1.1500000000000001,1.1,56.78333333333333,66.76666666666667,0.38819444444444445
5990,49,5,21,20,5644,12.899768299505375,10.65728815001685,3.462811092875364,12.455185163161795,210.9980790795709,50240.0,75.33333333333333,0.0,6.0,1.0666666666666667,1.1,56.46666666666667,68.03333333333333,0.3888888888888889
5996,49,5,21,30,5644,13.941113555212905,9.999546779242852,5.046405076042619,2.1415973693445967,217.3540728778952,50241.0,75.5,0.0,5.9,0.9833333333333334,1.1,56.150000000000006,69.3,0.38958333333333334
6002,49,5,21,40,5644,19.962731702550144,14.81525726210572,4.324809497872254,4.436270831148497,236.87709953450283,50242.0,75.66666666666667,0.0,5.8,0.9000000000000001,1.1,55.833333333333336,70.56666666666666,0.3902777777777778
6008,49,5,21,50,5644,15.241806263002756,12.38335081508548,3.676283858974175,4.5551102470780656,204.8776063508348,50243.0,75.83333333333333,0.0,5.699999999999999,0.8166666666666668,1.1,55.516666666666666,71.83333333333333,0.3909722222222222
6014,49,5,22,0,5644,12.168492312863707,5.463254144774869,4.568879840763216,11.07701153247323,209.28205804481726,50244.0,76.0,0.0,5.6,0.7333333333333334,1.1,55.2,73.1,0.39166666666666666
6020,49,5,22,10,5644,8.124019808451948,8.428222526832501,5.3322834493178615,5.117750847804277,215.96556270324052,50245.0,76.33333333333333,0.0,5.5,0.788888888888889,1.0833333333333335,53.78333333333334,70.8,0.3923611111111111
6026,49,5,22,20,5644,4.87289441080018,5.858898645609406,3.6688275861713797,0.5834830162551721,205.8216477388728,50246.0,76.66666666666667,0.0,5.3999999999999995,0.8444444444444444,1.0666666666666667,52.36666666666667,68.5,0.39305555555555555
6032,49,5,22,30,5644,5.834572562963547,4.62624341767244,3.3005709210536938,1.4867019160493589,197.7022740827421,50247.0,77.0,0.0,5.3,0.9,1.05,50.95,66.19999999999999,0.39375
6038,49,5,22,40,5644,12.731164098629945,5.048892010926087,6.778970855299388,2.8721886781890227,238.10970922757062,50248.0,77.33333333333333,0.0,5.2,0.9555555555555556,1.0333333333333334,49.53333333333334,63.9,0.39444444444444443
6044,49,5,22,50,5644,20.98774467746906,9.73340817031207,1.2241604508959003,2.9297161627026713,168.54620890933512,50249.0,77.66666666666667,0.0,5.1,1.011111111111111,1.0166666666666666,48.11666666666667,61.599999999999994,0.3951388888888889
6050,49,5,23,0,5644,4.355683027694117,5.984873517927129,0.6503629226625076,1.5421310241354962,193.24065501354485,50250.0,78.0,0.0,5.0,1.0666666666666667,1.0,46.7,59.3,0.3958333333333333
6056,49,5,23,10,5644,15.930936877122695,3.4887596206739593,0.19102422742017414,3.270081429262305,155.32896398844153,50251.0,78.16666666666667,0.0,4.9,1.1,0.95,49.833333333333336,61.266666666666666,0.39652777777777776
6062,49,5,23,20,5644,5.180248194028037,7.9635836885171285,4.5341615769790415,1.2119673494065608,203.6990329227813,50252.0,78.33333333333333,0.0,4.8,1.1333333333333333,0.9,52.96666666666667,63.23333333333333,0.3972222222222222
6068,49,5,23,30,5644,5.837016682677125,4.998847162735308,1.6727241917478184,1.8751842024090728,243.09553915593037,50253.0,78.5,0.0,4.7,1.1666666666666665,0.85,56.1,65.19999999999999,0.39791666666666664
6074,49,5,23,40,5644,4.918503215308272,2.2903334022370543,1.816128285854352,3.076263610395612,182.09957854826175,50254.0,78.66666666666667,0.0,4.6000000000000005,1.2,0.7999999999999999,59.233333333333334,67.16666666666666,0.39861111111111114
6080,49,5,23,50,5644,1.1501323985667329,2.1414843823149905,1.8372515343622744,1.7580675166810569,138.77401656318028,50255.0,78.83333333333333,0.0,4.5,1.2333333333333334,0.75,62.36666666666667,69.13333333333333,0.3993055555555556
6086,49,6,0,0,5644,2.4727200767226347,1.6338699032817383,1.0021968045454073,2.1443562735283064,161.56236415416478,50256.0,79.0,0.0,4.4,1.2666666666666666,0.7,65.5,71.1,0.4
6092,49,6,0,10,5644,1.8072005247138432,1.914401134025855,0.924424293530728,0.7989593455344979,130.8456012659521,50257.0,79.0,0.0,4.333333333333334,1.2666666666666666,0.7,64.86666666666667,70.46666666666667,0.40069444444444446
6098,49,6,0,20,5644,2.0166432040949567,3.5914196955524664,1.0106513213836823,0.11000292597452753,133.46621765478238,50258.0,79.0,0.0,4.266666666666667,1.2666666666666666,0.7,64.23333333333333,69.83333333333333,0.4013888888888889
6104,49,6,0,30,5644,1.28074578830761,1.5002692776168116,0.16530479096411105,0.010291800602704348,160.73716820427168,50259.0,79.0,0.0,4.2,1.2666666666666666,0.7,63.6,69.19999999999999,0.40208333333333335
6110,49,6,0,40,5644,0.16530479096411105,1.1585304218902053,0.04308863339884829,0.9263113383504151,140.69972237679883,50260.0,79.0,0.0,4.133333333333334,1.2666666666666666,0.7,62.96666666666667,68.56666666666666,0.4027777777777778
6116,49,6,0,50,5644,3.4401219325682484,0.5075066703770332,0.0,1.2975149723936137,126.32132594690715,50261.0,79.0,0.0,4.066666666666666,1.2666666666666666,0.7,62.333333333333336,67.93333333333334,0.40347222222222223
6122,49,6,1,0,5644,0.17044062621476544,5.251144497655288,0.020583601205408697,0.8214643777279376,169.1704316978154,50262.0,79.0,0.0,4.0,1.2666666666666666,0.7,61.7,67.3,0.4041666666666667
6128,49,6,1,10,5644,0.03279683279614394,0.5867108181596462,1.0106513213836823,0.2032374590109094,120.71112205721664,50263.0,79.16666666666667,0.0,3.783333333333333,1.1833333333333333,0.7,61.28333333333334,66.88333333333333,0.4048611111111111
6134,49,6,1,20,5644,0.16530479096411105,0.3647270417077574,0.4439675529037776,0.8317561783306419,114.3154300143533,50264.0,79.33333333333333,0.0,3.566666666666667,1.0999999999999999,0.7,60.86666666666667,66.46666666666667,0.40555555555555556
6140,49,6,1,30,5644,0.09971112537182317,1.9442598210420656,0.0,0.09971112537182317,116.25977089560809,50265.0,79.5,0.0,3.35,1.0166666666666666,0.7,60.45,66.05,0.40625
6146,49,6,1,40,5644,0.0,1.0980927216499674,1.766522033519332,0.03279683279614394,122.4558396312588,50266.0,79.66666666666667,0.0,3.1333333333333333,0.9333333333333333,0.7,60.03333333333334,65.63333333333333,0.40694444444444444
6152,49,6,1,50,5644,1.897996969981156,0.4077955450052101,2.3660026347953806,0.19810162376025492,123.57848877206871,50267.0,79.83333333333333,0.0,2.916666666666667,0.85,0.7,59.61666666666667,65.21666666666667,0.4076388888888889
6158,49,6,2,0,5644,0.07072950084294227,0.5211171525673582,0.010291800602704348,0.0,125.41254280566272,50268.0,80.0,0.0,2.7,0.7666666666666666,0.7,59.2,64.8,0.4083333333333333
6164,49,6,2,10,5644,1.1244694556254733,1.1636662571408598,0.8883786703036167,0.7989593455344979,115.9159515651,50269.0,80.33333333333333,0.0,2.5833333333333335,0.7611111111111111,0.6833333333333333,54.28333333333334,59.56666666666666,0.40902777777777777
6170,49,6,2,20,5644,1.9412743946810032,0.4546792565699259,0.020583601205408697,0.0,114.76075312281894,50270.0,80.66666666666667,0.0,2.466666666666667,0.7555555555555555,0.6666666666666666,49.36666666666667,54.33333333333333,0.4097222222222222
6176,49,6,2,30,5644,0.18966334023399167,1.2498233938371608,0.03279683279614394,0.0,115.04915660158413,50271.0,81.0,0.0,2.35,0.75,0.6499999999999999,44.45,49.099999999999994,0.41041666666666665
6182,49,6,2,40,5644,0.3268307370743664,0.4883203197712143,0.020583601205408697,0.1994787442584492,109.47512667617514,50272.0,81.33333333333333,0.0,2.2333333333333334,0.7444444444444445,0.6333333333333333,39.53333333333333,43.86666666666666,0.4111111111111111
6188,49,6,2,50,5644,0.03279683279614394,0.3319302089116134,0.9567312400796152,1.0564423654514383,100.48075567236872,50273.0,81.66666666666667,0.0,2.1166666666666667,0.7388888888888889,0.6166666666666667,34.61666666666667,38.633333333333326,0.41180555555555554
6194,49,6,3,0,5644,0.010291800602704348,1.087800921047263,0.0,0.0,120.6579456732435,50274.0,82.0,0.0,2.0,0.7333333333333334,0.6,29.7,33.4,0.4125
6200,49,6,3,10,5644,0.0,0.2991333761154695,0.05338043400155264,0.09971112537182317,99.58049666880234,50275.0,82.33333333333333,0.0,1.9166666666666667,0.7166666666666667,0.6166666666666667,28.683333333333334,32.266666666666666,0.4131944444444444
6206,49,6,3,20,5644,0.1511701283853449,0.3525138101170221,0.04308863339884829,0.7886675449317936,97.39904536712775,50276.0,82.66666666666667,0.0,1.8333333333333333,0.7000000000000001,0.6333333333333333,27.666666666666668,31.133333333333333,0.41388888888888886
6212,49,6,3,30,5644,1.0564423654514383,2.322598782249228,0.09971112537182317,0.0,116.70979866478676,50277.0,83.0,0.0,1.75,0.6833333333333333,0.6499999999999999,26.65,30.0,0.4145833333333333
6218,49,6,3,40,5644,0.0,0.2991333761154695,0.0,0.0,99.25065003538299,50278.0,83.33333333333333,0.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,25.633333333333333,28.866666666666667,0.41527777777777775
6224,49,6,3,50,5644,0.0,0.2991333761154695,0.8883786703036167,0.7886675449317936,106.06717564261423,50279.0,83.66666666666667,0.0,1.5833333333333335,0.65,0.6833333333333333,24.616666666666667,27.733333333333334,0.4159722222222222
6230,49,6,4,0,5644,0.0,0.2991333761154695,0.0,1.5773350898635872,110.71519895244164,50280.0,84.0,0.0,1.5,0.6333333333333333,0.7,23.6,26.6,0.41666666666666663
6236,49,6,4,10,5644,0.8214643777279376,0.2991333761154695,1.7768138341220363,0.2373549187904447,91.07338832054718,50281.0,84.33333333333333,0.0,1.45,0.6333333333333333,0.7333333333333333,24.150000000000002,27.26666666666667,0.41736111111111107
6242,49,6,4,20,5644,1.2769878647030082,1.087800921047263,0.03793266804679834,0.4883203197712144,101.32077061549559,50282.0,84.66666666666667,0.0,1.4,0.6333333333333333,0.7666666666666666,24.7,27.933333333333334,0.41805555555555557
6248,49,6,4,30,5644,0.4986121203739186,0.6085585528336432,0.13250795816796712,1.9762360848656837,108.48455699909218,50283.0,85.0,0.0,1.35,0.6333333333333333,0.8,25.25,28.6,0.41875
6254,49,6,4,40,5644,0.98808979567544,0.3370660441622678,0.0,0.03279683279614394,94.55369285642813,50284.0,85.33333333333333,0.0,1.3,0.6333333333333333,0.8333333333333334,25.8,29.26666666666667,0.41944444444444445
6260,49,6,4,50,5644,0.09971112537182317,0.2991333761154695,0.0,0.06559366559228788,113.87146284393694,50285.0,85.66666666666667,0.0,1.25,0.6333333333333333,0.8666666666666667,26.349999999999998,29.933333333333334,0.4201388888888889
6266,49,6,5,0,5644,0.14793559402132586,0.2991333761154695,0.1376437934186215,1.6532004259571838,108.38702704020932,50286.0,86.0,0.0,1.2,0.6333333333333333,0.9,26.9,30.6,0.42083333333333334
6272,49,6,5,10,5644,0.18918694365574484,0.6085585528336432,0.7989593455344979,0.03793266804679834,98.57422610677273,50287.0,86.33333333333333,0.0,1.25,0.6611111111111111,0.8833333333333333,29.916666666666664,34.016666666666666,0.4215277777777778
6278,49,6,5,20,5644,1.1459181837353605,0.3988445014872927,0.04822446864950269,0.2271196117025432,120.06632350713026,50288.0,86.66666666666667,0.0,1.3,0.6888888888888889,0.8666666666666667,32.93333333333333,37.43333333333334,0.4222222222222222
6284,49,6,5,30,5644,1.0106513213836823,0.2991333761154695,1.0943750334982372,1.4437309328674384,103.21924860824421,50289.0,87.0,0.0,1.35,0.7166666666666668,0.8500000000000001,35.95,40.85,0.42291666666666666
6290,49,6,5,40,5644,2.9699048456106687,2.2125958562747003,0.09971112537182317,1.1876296966360145,98.54578167073313,50290.0,87.33333333333333,0.0,1.4,0.7444444444444446,0.8333333333333334,38.96666666666667,44.266666666666666,0.4236111111111111
6296,49,6,5,50,5644,2.4500416547482917,1.388372574363052,1.2030372023879774,2.7424597543061617,110.29163314776531,50291.0,87.66666666666667,0.0,1.45,0.7722222222222224,0.8166666666666667,41.983333333333334,47.68333333333334,0.42430555555555555
6302,49,6,6,0,5644,1.409495822870975,2.2032992030534237,1.6859972587533276,0.4026597097545558,104.00743589239464,50292.0,88.0,0.0,1.5,0.8000000000000002,0.8,45.0,51.1,0.425
6308,49,6,6,10,5644,0.07072950084294227,0.5088474274618202,0.9642783925655573,1.8212842512064007,100.94043648444703,50293.0,88.0,0.0,1.5833333333333333,0.7444444444444446,0.8,46.45,53.18333333333334,0.42569444444444443
6314,49,6,6,20,5644,0.09971112537182317,1.087800921047263,0.9366031389531194,0.1035263336390862,114.92888747206786,50294.0,88.0,0.0,1.6666666666666667,0.688888888888889,0.8,47.9,55.266666666666666,0.4263888888888889
6320,49,6,6,30,5644,0.9366375251214633,0.2991333761154695,0.1994222507436464,0.9230491502775972,120.59170656405459,50295.0,88.0,0.0,1.75,0.6333333333333334,0.8,49.35,57.35,0.4270833333333333
6326,49,6,6,40,5644,1.3291088284232946,0.2425108841424946,0.9211755030997608,1.1561534908232616,111.04512759004987,50296.0,88.0,0.0,1.8333333333333333,0.5777777777777778,0.8,50.800000000000004,59.43333333333334,0.4277777777777778
6332,49,6,6,50,5644,2.8060917287076275,0.6311200785418859,3.81249247184653,1.0106513213836823,116.90242299701252,50297.0,88.0,0.0,1.9166666666666665,0.5222222222222221,0.8,52.25,61.516666666666666,0.42847222222222225
6338,49,6,7,0,5644,9.232279981752695,1.9184609005497228,1.0223249056719028,3.6655520252066314,125.02095746427237,50298.0,88.0,0.0,2.0,0.4666666666666666,0.8,53.7,63.6,0.4291666666666667
6344,49,6,7,10,5644,8.956318275295708,2.8814241747081746,1.8830425784300304,7.998397574162794,128.34531206851932,50299.0,88.0,0.0,2.1,0.4944444444444444,0.7666666666666667,50.650000000000006,60.16666666666667,0.42986111111111114
6350,49,6,7,20,5644,11.382009854244751,2.8659965388548168,1.2784261419033274,2.3551266289582102,129.10480525788066,50300.0,88.0,0.0,2.2,0.5222222222222221,0.7333333333333334,47.6,56.733333333333334,0.4305555555555556
6356,49,6,7,30,5644,7.815197717142218,1.748056637748365,3.9905023578936962,5.052457457813441,147.14247531692078,50301.0,88.0,0.0,2.3,0.5499999999999999,0.7,44.55,53.3,0.43125
6362,49,6,7,40,5644,13.691851972339173,3.51695560233464,0.7725589501263749,8.46281561114098,133.20231339509252,50302.0,88.0,0.0,2.4,0.5777777777777777,0.6666666666666666,41.5,49.86666666666667,0.43194444444444446
6368,49,6,7,50,5644,11.100236082192442,7.004733476605133,3.639691948012163,14.266090003135432,136.36670091991778,50303.0,88.0,0.0,2.5,0.6055555555555555,0.6333333333333333,38.45,46.43333333333334,0.4326388888888889
6374,49,6,8,0,5644,6.786484138019143,1.7060444385344646,5.5756737164317824,10.033071628513888,168.50007322962912,50304.0,88.0,0.0,2.6,0.6333333333333333,0.6,35.4,43.0,0.43333333333333335
